concept_id,concept_name,concept_code,vocabulary_id
43266244,darbepoetin alfa 0.5 MG/ML Injection Box of 4,OMOP529367,RxNorm Extension
43264795,0.5 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp] Box of 4,OMOP559384,RxNorm Extension
43264794,0.5 ML darbepoetin alfa 0.04 MG/ML Injection [Aranesp SureClick],OMOP559372,RxNorm Extension
43264763,0.3 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp] Box of 4,OMOP559138,RxNorm Extension
43264762,0.3 ML darbepoetin alfa 0.1 MG/ML Injection,OMOP559135,RxNorm Extension
43260773,darbepoetin alfa 0.04 MG/ML Injection [Aranesp SureClick],OMOP529372,RxNorm Extension
43259369,0.5 ML darbepoetin alfa 0.2 MG/ML Injection,OMOP559380,RxNorm Extension
43259368,0.5 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp] Box of 4,OMOP559379,RxNorm Extension
43259367,0.5 ML darbepoetin alfa 0.1 MG/ML Injection Box of 4,OMOP559377,RxNorm Extension
43259366,0.5 ML darbepoetin alfa 0.04 MG/ML Injection Box of 4,OMOP559371,RxNorm Extension
43259350,0.4 ML darbepoetin alfa 0.025 MG/ML Injection Box of 4,OMOP559244,RxNorm Extension
43259342,0.3 ML darbepoetin alfa 0.1 MG/ML Injection Box of 4,OMOP559136,RxNorm Extension
43255449,darbepoetin alfa 0.2 MG/ML Injection [Aranesp] Box of 4,OMOP529381,RxNorm Extension
43255448,darbepoetin alfa 0.2 MG/ML Injection Box of 4,OMOP529379,RxNorm Extension
43255447,darbepoetin alfa 0.1 MG/ML Injection [Aranesp] Box of 4,OMOP529377,RxNorm Extension
43255446,darbepoetin alfa 0.04 MG/ML Injection Box of 4,OMOP529371,RxNorm Extension
36892771,darbepoetin alfa 0.5 MG/ML Injection,OMOP991193,RxNorm Extension
19098328,1 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp],352047,RxNorm
19098327,1 ML darbepoetin alfa 0.06 MG/ML Injection [Aranesp],352046,RxNorm
19098326,1 ML darbepoetin alfa 0.04 MG/ML Injection [Aranesp],352045,RxNorm
19098325,1 ML darbepoetin alfa 0.025 MG/ML Injection [Aranesp],352044,RxNorm
1304730,1 ML darbepoetin alfa 0.3 MG/ML Injection [Aranesp],352262,RxNorm
1304724,1 ML darbepoetin alfa 0.3 MG/ML Injection,351247,RxNorm
1304647,1 ML darbepoetin alfa 0.1 MG/ML Injection,349276,RxNorm
1304646,1 ML darbepoetin alfa 0.06 MG/ML Injection,349275,RxNorm
1304645,1 ML darbepoetin alfa 0.04 MG/ML Injection,349274,RxNorm
1304644,1 ML darbepoetin alfa 0.025 MG/ML Injection,349273,RxNorm
19127381,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp],730046,RxNorm
19127380,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe,730044,RxNorm
2066633,darbepoetin alfa Prefilled Syringe [NESBEL],OMOP4967987,RxNorm Extension
2066630,darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESBEL],OMOP4967985,RxNorm Extension
2066628,darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESBEL],OMOP4967983,RxNorm Extension
2066626,darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESBEL],OMOP4967981,RxNorm Extension
2066624,darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESBEL],OMOP4967979,RxNorm Extension
2066622,darbepoetin alfa 0.24 MG/ML Prefilled Syringe [NESBEL],OMOP4967977,RxNorm Extension
2034281,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Jeil,OMOP4933383,RxNorm Extension
2034059,0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe [Aranesp] by Jeil,OMOP4933151,RxNorm Extension
2034058,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Jeil,OMOP4933150,RxNorm Extension
2033696,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESBEL] by Chongkundang,OMOP4932764,RxNorm Extension
2033695,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESBEL],OMOP4932763,RxNorm Extension
2033694,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] by Jeil,OMOP4932762,RxNorm Extension
2033693,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4932761,RxNorm Extension
2033692,0.5 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESBEL] by Chongkundang,OMOP4932760,RxNorm Extension
2033691,0.5 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESBEL],OMOP4932759,RxNorm Extension
2033690,0.5 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4932758,RxNorm Extension
2033689,0.5 ML darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESBEL] by Chongkundang,OMOP4932757,RxNorm Extension
2033688,0.5 ML darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESBEL],OMOP4932756,RxNorm Extension
2033687,0.5 ML darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4932755,RxNorm Extension
2033686,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Jeil,OMOP4932754,RxNorm Extension
2033685,0.5 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESBEL] by Chongkundang,OMOP4932753,RxNorm Extension
2033684,0.5 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESBEL],OMOP4932752,RxNorm Extension
2033683,0.5 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4932751,RxNorm Extension
2033682,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe [NESBEL] by Chongkundang,OMOP4932750,RxNorm Extension
2033681,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe [NESBEL],OMOP4932749,RxNorm Extension
2033680,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4932748,RxNorm Extension
2032171,1 ML darbepoetin alfa 0.02 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4931100,RxNorm Extension
2032170,1 ML darbepoetin alfa 0.03 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4931099,RxNorm Extension
2032169,1 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4931098,RxNorm Extension
2032168,1 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4931097,RxNorm Extension
2032167,1 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESP] by Kyowa Kirin,OMOP4931096,RxNorm Extension
1304799,0.42 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [Aranesp],731245,RxNorm
1304798,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp],731241,RxNorm
1304797,0.4 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp],731235,RxNorm
1304796,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp],731231,RxNorm
1304795,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp],731229,RxNorm
1304794,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp],731227,RxNorm
1304793,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe,731184,RxNorm
1304792,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe,731181,RxNorm
1304771,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe,731179,RxNorm
1304770,0.42 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe,731176,RxNorm
1304769,0.4 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe,731174,RxNorm
1304768,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe,731171,RxNorm
1304767,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe,731167,RxNorm
35829191,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe by JCR,OMOP5039404,RxNorm Extension
35829190,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe by Mylan Seiyaku,OMOP5039405,RxNorm Extension
35829189,0.5 ML darbepoetin alfa 0.24 MG/ML Prefilled Syringe by Kyowa Kirin,OMOP5039406,RxNorm Extension
35829188,0.5 ML darbepoetin alfa 0.36 MG/ML Prefilled Syringe by JCR,OMOP5039407,RxNorm Extension
35829187,0.5 ML darbepoetin alfa 0.36 MG/ML Prefilled Syringe by Mylan Seiyaku,OMOP5039408,RxNorm Extension
35829186,0.5 ML darbepoetin alfa 0.36 MG/ML Prefilled Syringe by Kyowa Kirin,OMOP5039409,RxNorm Extension
35162166,1 ML darbepoetin alfa 0.01 MG/ML Prefilled Syringe [NESP],OMOP4819128,RxNorm Extension
35159978,0.5 ML darbepoetin alfa 0.36 MG/ML Prefilled Syringe [NESP],OMOP4816958,RxNorm Extension
35159735,1 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe,OMOP4816718,RxNorm Extension
35159732,1 ML darbepoetin alfa 0.02 MG/ML Prefilled Syringe,OMOP4816715,RxNorm Extension
35159119,darbepoetin alfa 0.015 MG/ML Prefilled Syringe [NESP],OMOP4816103,RxNorm Extension
35158372,0.5 ML darbepoetin alfa 0.02 MG/ML Prefilled Syringe,OMOP4815370,RxNorm Extension
35157847,0.6 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe,OMOP4814847,RxNorm Extension
35157274,darbepoetin alfa 0.02 MG/ML Prefilled Syringe,OMOP4814281,RxNorm Extension
35156253,1 ML darbepoetin alfa 0.015 MG/ML Prefilled Syringe,OMOP4813263,RxNorm Extension
35155008,darbepoetin alfa 0.02 MG/ML Prefilled Syringe [NESP],OMOP4812029,RxNorm Extension
35154978,0.6 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [NESP],OMOP4811999,RxNorm Extension
35154693,1 ML darbepoetin alfa 0.03 MG/ML Prefilled Syringe,OMOP4811715,RxNorm Extension
35153378,1 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe,OMOP4810407,RxNorm Extension
35151754,darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESP],OMOP4808799,RxNorm Extension
35148601,darbepoetin alfa 0.36 MG/ML Prefilled Syringe [NESP],OMOP4805663,RxNorm Extension
35148202,darbepoetin alfa 0.36 MG/ML Prefilled Syringe,OMOP4805265,RxNorm Extension
35146577,darbepoetin alfa 0.08 MG/ML Prefilled Syringe,OMOP4803654,RxNorm Extension
35146522,1 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [NESP],OMOP4803600,RxNorm Extension
35146146,0.5 ML darbepoetin alfa 0.01 MG/ML Prefilled Syringe,OMOP4803229,RxNorm Extension
35144486,0.5 ML darbepoetin alfa 0.36 MG/ML Prefilled Syringe,OMOP4801583,RxNorm Extension
35144418,0.5 ML darbepoetin alfa 0.03 MG/ML Prefilled Syringe [NESP],OMOP4801513,RxNorm Extension
35144178,1 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe,OMOP4801273,RxNorm Extension
35143987,0.5 ML darbepoetin alfa 0.08 MG/ML Prefilled Syringe [NESP],OMOP4801083,RxNorm Extension
35143409,1 ML darbepoetin alfa 0.03 MG/ML Prefilled Syringe [NESP],OMOP4800511,RxNorm Extension
35141193,darbepoetin alfa 0.03 MG/ML Prefilled Syringe,OMOP4798324,RxNorm Extension
35140487,1 ML darbepoetin alfa 0.02 MG/ML Prefilled Syringe [NESP],OMOP4797626,RxNorm Extension
35140451,darbepoetin alfa 0.015 MG/ML Prefilled Syringe,OMOP4797590,RxNorm Extension
35140434,darbepoetin alfa 0.1 MG/ML Prefilled Syringe [NESP],OMOP4797573,RxNorm Extension
35140343,1 ML darbepoetin alfa 0.015 MG/ML Prefilled Syringe [NESP],OMOP4797486,RxNorm Extension
35140282,1 ML darbepoetin alfa 0.01 MG/ML Prefilled Syringe,OMOP4797426,RxNorm Extension
35140060,0.5 ML darbepoetin alfa 0.01 MG/ML Prefilled Syringe [NESP],OMOP4797208,RxNorm Extension
35138935,darbepoetin alfa 0.2 MG/ML Prefilled Syringe [NESP],OMOP4796092,RxNorm Extension
35138296,darbepoetin alfa 0.01 MG/ML Prefilled Syringe,OMOP4795457,RxNorm Extension
35137829,0.5 ML darbepoetin alfa 0.02 MG/ML Prefilled Syringe [NESP],OMOP4795000,RxNorm Extension
35136436,0.6 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [NESP],OMOP4793613,RxNorm Extension
35136125,darbepoetin alfa 0.01 MG/ML Prefilled Syringe [NESP],OMOP4793308,RxNorm Extension
35134314,darbepoetin alfa 0.03 MG/ML Prefilled Syringe [NESP],OMOP4791517,RxNorm Extension
35132547,0.5 ML darbepoetin alfa 0.03 MG/ML Prefilled Syringe,OMOP4789771,RxNorm Extension
35131993,0.5 ML darbepoetin alfa 0.08 MG/ML Prefilled Syringe,OMOP4789225,RxNorm Extension
35131743,0.6 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe,OMOP4788978,RxNorm Extension
35131306,1 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [NESP],OMOP4788549,RxNorm Extension
35129100,1 ML darbepoetin alfa 0.12 MG/ML Prefilled Syringe [NESP],OMOP4786370,RxNorm Extension
21177055,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP287557,RxNorm Extension
21177007,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 1,OMOP286707,RxNorm Extension
21177006,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe Box of 4,OMOP286702,RxNorm Extension
21176977,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286280,RxNorm Extension
21176976,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP286275,RxNorm Extension
21176975,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP286266,RxNorm Extension
21176974,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP286264,RxNorm Extension
21176943,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 1,OMOP285682,RxNorm Extension
21175449,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 1,OMOP293479,RxNorm Extension
21167933,0.375 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286067,RxNorm Extension
21167932,0.375 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286065,RxNorm Extension
21167906,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 1,OMOP287680,RxNorm Extension
21167213,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286705,RxNorm Extension
21167190,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286281,RxNorm Extension
21167189,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 1,OMOP286271,RxNorm Extension
21167188,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP286265,RxNorm Extension
21167187,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP286263,RxNorm Extension
21167186,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe Box of 4,OMOP286262,RxNorm Extension
21167185,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe Box of 1,OMOP286261,RxNorm Extension
21167150,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP285697,RxNorm Extension
21167149,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 4,OMOP285683,RxNorm Extension
21167148,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP285679,RxNorm Extension
21167147,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp],OMOP285677,RxNorm Extension
21160726,darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP365722,RxNorm Extension
21160725,darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP365721,RxNorm Extension
21160723,darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP365705,RxNorm Extension
21158137,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp],OMOP287687,RxNorm Extension
21157461,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286725,RxNorm Extension
21157460,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 4,OMOP286708,RxNorm Extension
21157442,0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286285,RxNorm Extension
21155943,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP293485,RxNorm Extension
21150779,darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 1,OMOP365709,RxNorm Extension
21150778,darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 4,OMOP365703,RxNorm Extension
21150777,darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP365697,RxNorm Extension
21147480,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP286710,RxNorm Extension
21147448,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286267,RxNorm Extension
21147421,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP285691,RxNorm Extension
21147420,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP285687,RxNorm Extension
21145986,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP293483,RxNorm Extension
21145985,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP293481,RxNorm Extension
21140936,darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP365714,RxNorm Extension
21140935,darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 4,OMOP365710,RxNorm Extension
21140933,darbepoetin alfa 0.1 MG/ML Prefilled Syringe Box of 4,OMOP365696,RxNorm Extension
21137691,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP287556,RxNorm Extension
21137690,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 1,OMOP287551,RxNorm Extension
21137653,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286716,RxNorm Extension
21137592,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP285685,RxNorm Extension
21137591,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP285681,RxNorm Extension
21137590,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe Box of 4,OMOP285676,RxNorm Extension
21130980,darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP365711,RxNorm Extension
21130979,darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP365706,RxNorm Extension
21128460,0.375 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe Box of 4,OMOP286063,RxNorm Extension
21128433,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe Box of 4,OMOP287681,RxNorm Extension
21128432,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe,OMOP287679,RxNorm Extension
21127837,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 1,OMOP287558,RxNorm Extension
21127836,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP287554,RxNorm Extension
21127770,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe Box of 4,OMOP286719,RxNorm Extension
21127769,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286714,RxNorm Extension
21127749,0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286283,RxNorm Extension
21127748,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP286277,RxNorm Extension
21127726,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP285699,RxNorm Extension
21127725,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 1,OMOP285692,RxNorm Extension
21127724,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP285684,RxNorm Extension
21118659,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP287685,RxNorm Extension
21118068,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP287553,RxNorm Extension
21118010,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp],OMOP286703,RxNorm Extension
21117980,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286279,RxNorm Extension
21111535,darbepoetin alfa 0.025 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP365725,RxNorm Extension
21111534,darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP365704,RxNorm Extension
21108305,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP287552,RxNorm Extension
21108269,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286726,RxNorm Extension
21108268,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286715,RxNorm Extension
21108249,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286268,RxNorm Extension
21108221,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP285700,RxNorm Extension
21101693,darbepoetin alfa 0.025 MG/ML Prefilled Syringe Box of 4,OMOP365724,RxNorm Extension
21101692,darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP365698,RxNorm Extension
21099153,0.375 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP286066,RxNorm Extension
21099123,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP287690,RxNorm Extension
21099122,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP287684,RxNorm Extension
21098446,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp],OMOP286724,RxNorm Extension
21098445,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1 by Amgen,OMOP286723,RxNorm Extension
21098444,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP286720,RxNorm Extension
21098415,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe,OMOP286270,RxNorm Extension
21098414,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286269,RxNorm Extension
21098385,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe Box of 4,OMOP285693,RxNorm Extension
21098384,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP285686,RxNorm Extension
21096889,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 1,OMOP293486,RxNorm Extension
21088540,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP286704,RxNorm Extension
21088509,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP285696,RxNorm Extension
21088508,0.3 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp] by Amgen,OMOP285678,RxNorm Extension
21079504,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP287682,RxNorm Extension
21078836,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP286727,RxNorm Extension
21078780,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 4 by Amgen,OMOP285701,RxNorm Extension
21077386,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 1 by Amgen,OMOP293487,RxNorm Extension
21077385,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP293482,RxNorm Extension
21077384,1 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP293480,RxNorm Extension
21072345,darbepoetin alfa 0.04 MG/ML Prefilled Syringe Box of 4,OMOP365719,RxNorm Extension
21069779,0.375 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp],OMOP286064,RxNorm Extension
21069064,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick],OMOP286709,RxNorm Extension
21069063,0.5 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe,OMOP286701,RxNorm Extension
21069036,0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe Box of 4,OMOP286282,RxNorm Extension
21069035,0.4 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP286276,RxNorm Extension
21062434,darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 1,OMOP365713,RxNorm Extension
21059801,0.65 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp] Box of 4,OMOP287689,RxNorm Extension
21059182,0.6 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp] Box of 1 by Amgen,OMOP287559,RxNorm Extension
21059137,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp SureClick] Box of 1,OMOP286722,RxNorm Extension
21059136,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe [Aranesp SureClick] by Amgen,OMOP286721,RxNorm Extension
21059135,0.5 ML darbepoetin alfa 0.04 MG/ML Prefilled Syringe Box of 1,OMOP286718,RxNorm Extension
