concept_id,concept_name,concept_code,vocabulary_id
35605033,amphetamine 12.5 MG Extended Release Oral Tablet,1739810,RxNorm
35605032,24 HR amphetamine 12.5 MG Extended Release Oral Tablet [Adzenys],1739809,RxNorm
35605031,amphetamine Extended Release Oral Tablet [Adzenys],1739806,RxNorm
35605028,24 HR amphetamine 12.5 MG Extended Release Oral Tablet,1739803,RxNorm
35605027,amphetamine Extended Release Oral Tablet,1739802,RxNorm
35606630,amphetamine 2.5 MG/ML Extended Release Suspension [Dyanavel],1720594,RxNorm
35606629,amphetamine 2.5 MG/ML Extended Release Suspension,1720593,RxNorm
35606628,24 HR amphetamine 2.5 MG/ML Extended Release Suspension [Dyanavel],1720592,RxNorm
35606627,amphetamine Extended Release Suspension [Dyanavel],1720589,RxNorm
35606624,24 HR amphetamine 2.5 MG/ML Extended Release Suspension,1720586,RxNorm
35606623,amphetamine Extended Release Suspension,1720585,RxNorm
792554,amphetamine 1.25 MG/ML Extended Release Suspension [Adzenys],1945844,RxNorm
792552,amphetamine Extended Release Suspension [Adzenys],1945842,RxNorm
792550,amphetamine 1.25 MG/ML Extended Release Suspension,1945840,RxNorm
45892972,amphetamine sulfate 5 MG Oral Tablet [Evekeo],1600700,RxNorm
45892970,amphetamine sulfate 10 MG Oral Tablet [Evekeo],1600698,RxNorm
45892969,amphetamine Oral Tablet [Evekeo],1600697,RxNorm
45892967,amphetamine sulfate 10 MG Oral Tablet,1600695,RxNorm
40168536,amphetamine sulfate 5 MG Oral Tablet,884655,RxNorm
40009564,amphetamine Oral Tablet,370893,RxNorm
19113488,amphetamine 15 MG Oral Tablet,540812,RxNorm
37498457,methylphenidate 40 MG Chewable Extended Release Oral Tablet [QuilliChew],2270771,RxNorm
37498456,methylphenidate 40 MG Chewable Extended Release Oral Tablet,2270770,RxNorm
37498453,methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet [QuilliChew],2270765,RxNorm
37498452,methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet,2270764,RxNorm
37498451,methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet [QuilliChew],2270761,RxNorm
37498450,methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet,2270760,RxNorm
37498449,methylphenidate Chewable Extended Release Oral Tablet [QuilliChew],2270758,RxNorm
37498448,methylphenidate Chewable Extended Release Oral Tablet,2270756,RxNorm
35606519,24 HR methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet [QuilliChew],1734930,RxNorm
35606517,24 HR methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet,1734928,RxNorm
35604655,24 HR methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet [QuilliChew],1727450,RxNorm
35604651,24 HR methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet,1727443,RxNorm
35603425,24 HR methylphenidate 40 MG Chewable Extended Release Oral Tablet [QuilliChew],1734953,RxNorm
35603423,24 HR methylphenidate 40 MG Chewable Extended Release Oral Tablet,1734951,RxNorm
40236480,methylphenidate hydrochloride 5 MG Chewable Tablet [Methylin],1091324,RxNorm
40236479,methylphenidate hydrochloride 5 MG Chewable Tablet,1091322,RxNorm
40236435,methylphenidate hydrochloride 2.5 MG Chewable Tablet [Methylin],1091391,RxNorm
40236434,methylphenidate hydrochloride 2.5 MG Chewable Tablet,1091389,RxNorm
40236412,methylphenidate hydrochloride 10 MG Chewable Tablet [Methylin],1091153,RxNorm
40236411,methylphenidate hydrochloride 10 MG Chewable Tablet,1091152,RxNorm
40117422,methylphenidate Chewable Tablet [Methylin],542367,RxNorm
40066567,methylphenidate Chewable Tablet,476365,RxNorm
1592740,methylphenidate 8.6 MG Disintegrating Oral Tablet [Cotempla],1926855,RxNorm
1592738,methylphenidate 8.6 MG Disintegrating Oral Tablet,1926853,RxNorm
1592736,methylphenidate 25.9 MG Disintegrating Oral Tablet [Cotempla],1926851,RxNorm
1592734,methylphenidate 25.9 MG Disintegrating Oral Tablet,1926849,RxNorm
1592732,methylphenidate 17.3 MG Disintegrating Oral Tablet [Cotempla],1926847,RxNorm
1592622,methylphenidate Disintegrating Oral Tablet [Cotempla],1926843,RxNorm
1592619,methylphenidate 17.3 MG Disintegrating Oral Tablet,1926840,RxNorm
1592618,methylphenidate Disintegrating Oral Tablet,1926839,RxNorm
21031364,Methylphenidate 20 MG Extended Release Oral Capsule [Equasym] by DE,OMOP324581,RxNorm Extension
21031363,Methylphenidate 20 MG Extended Release Oral Capsule Box of 28,OMOP324441,RxNorm Extension
21031360,Methylphenidate 40 MG Extended Release Oral Capsule Box of 30,OMOP324129,RxNorm Extension
21031359,Methylphenidate 30 MG Extended Release Oral Capsule [Equasym] by Waymade,OMOP323998,RxNorm Extension
21031358,Methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Waymade,OMOP323954,RxNorm Extension
21021641,Methylphenidate 60 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Flynn,OMOP326857,RxNorm Extension
21021637,Methylphenidate 10 MG Extended Release Oral Capsule [Equasym] by DE,OMOP326220,RxNorm Extension
21021634,Methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] Box of 28 by Flynn,OMOP326143,RxNorm Extension
21021633,Methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] by Waymade,OMOP326110,RxNorm Extension
21021624,Methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] Box of 30,OMOP324514,RxNorm Extension
21021622,Methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Waymade,OMOP324197,RxNorm Extension
1366670,20/80 Release 24 HR methylphenidate hydrochloride 70 MG Extended Release Oral Capsule [Adhansia],2119579,RxNorm
1366668,20/80 Release 24 HR methylphenidate hydrochloride 70 MG Extended Release Oral Capsule,2119577,RxNorm
1366666,20/80 Release 24 HR methylphenidate hydrochloride 85 MG Extended Release Oral Capsule [Adhansia],2119575,RxNorm
1366665,20/80 Release 24 HR methylphenidate hydrochloride 85 MG Extended Release Oral Capsule,2119574,RxNorm
1366664,20/80 Release 24 HR methylphenidate hydrochloride 55 MG Extended Release Oral Capsule [Adhansia],2119573,RxNorm
1366662,20/80 Release 24 HR methylphenidate hydrochloride 55 MG Extended Release Oral Capsule,2119571,RxNorm
1366660,20/80 Release 24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Capsule [Adhansia],2119569,RxNorm
1366658,20/80 Release 24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Capsule,2119567,RxNorm
1366656,20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule [Adhansia],2119565,RxNorm
1366654,20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule,2119563,RxNorm
1366652,20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule [Adhansia],2119561,RxNorm
1366650,20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule,2119559,RxNorm
1366646,methylphenidate Extended Release Oral Capsule [Adhansia],2119552,RxNorm
790127,Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule [Jornay],2168869,RxNorm
790126,Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule,2168868,RxNorm
790125,Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule [Jornay],2168867,RxNorm
790124,Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule,2168866,RxNorm
790123,Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule [Jornay],2168865,RxNorm
790122,Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule,2168864,RxNorm
790121,Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule [Jornay],2168863,RxNorm
790119,Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule,2168861,RxNorm
790117,Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule [Jornay],2168859,RxNorm
790115,Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule,2168857,RxNorm
790104,methylphenidate Extended Release Oral Capsule [Jornay],2168841,RxNorm
36266517,Methylphenidate 18 MG Extended Release Oral Capsule [Concerta] Box of 30 by Janssen,OMOP3117392,RxNorm Extension
36266390,Methylphenidate 36 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan] Box of 30 by Mylan,OMOP3117265,RxNorm Extension
36266246,Methylphenidate 50 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan] Box of 30 by Mylan,OMOP3117121,RxNorm Extension
36265341,Methylphenidate 50 MG Extended Release Oral Capsule [Sandoz Methylphenidate Sr] Box of 30,OMOP3116216,RxNorm Extension
36264493,Methylphenidate Extended Release Oral Capsule [Concerta],OMOP3115368,RxNorm Extension
36262766,Methylphenidate 18 MG Extended Release Oral Capsule [Sandoz Methylphenidate Sr],OMOP3113641,RxNorm Extension
36262765,Methylphenidate 36 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan] Box of 30,OMOP3113640,RxNorm Extension
36261885,Methylphenidate Extended Release Oral Capsule [Sandoz Methylphenidate Sr],OMOP3112760,RxNorm Extension
36261481,Methylphenidate 36 MG Extended Release Oral Capsule [Sandoz Methylphenidate Sr] Box of 30 by Sandoz,OMOP3112356,RxNorm Extension
36261454,Methylphenidate 18 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan] Box of 30 by Mylan,OMOP3112329,RxNorm Extension
36260218,Methylphenidate 36 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan],OMOP3111093,RxNorm Extension
36260216,Methylphenidate 50 MG Extended Release Oral Capsule [Concerta],OMOP3111091,RxNorm Extension
36260215,Methylphenidate 50 MG Extended Release Oral Capsule [Concerta] Box of 30,OMOP3111090,RxNorm Extension
36257685,Methylphenidate 18 MG Extended Release Oral Capsule [Concerta],OMOP3108560,RxNorm Extension
36257684,Methylphenidate 18 MG Extended Release Oral Capsule [Concerta] Box of 30,OMOP3108559,RxNorm Extension
36257683,Methylphenidate 50 MG Extended Release Oral Capsule [Methylphenidathydrochlorid Mylan],OMOP3108558,RxNorm Extension
36119351,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] Box of 30 by Takeda,OMOP5048192,RxNorm Extension
36119350,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] by Takeda,OMOP5048191,RxNorm Extension
36119349,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] Box of 30 by Takeda,OMOP5048190,RxNorm Extension
36119348,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] by Takeda,OMOP5048189,RxNorm Extension
36119347,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] Box of 30 by Takeda,OMOP5048188,RxNorm Extension
36119346,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] by Takeda,OMOP5048187,RxNorm Extension
36075013,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] Box of 30 by Pilsco,OMOP4993990,RxNorm Extension
36075012,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] Box of 30 by CST,OMOP4993989,RxNorm Extension
36067537,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4994031,RxNorm Extension
36067536,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4994030,RxNorm Extension
36067535,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4994029,RxNorm Extension
36067534,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] by Mawdsley-Brooks,OMOP4994028,RxNorm Extension
36067533,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4994027,RxNorm Extension
36067532,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4994026,RxNorm Extension
36067531,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4994025,RxNorm Extension
36067530,methylphenidate 5 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Mawdsley-Brooks,OMOP4994024,RxNorm Extension
36067527,methylphenidate 10 MG Extended Release Oral Capsule [Ritalin] by Sandoz,OMOP4994021,RxNorm Extension
36067526,methylphenidate 10 MG Extended Release Oral Capsule [Ritalin] Box of 30 by Sandoz,OMOP4994020,RxNorm Extension
36067525,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] by Pilsco,OMOP4994019,RxNorm Extension
36067524,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] by CST,OMOP4994018,RxNorm Extension
36067523,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] Box of 30 by Pilsco,OMOP4994017,RxNorm Extension
36067522,methylphenidate 10 MG Extended Release Oral Capsule [Equasym] Box of 30 by CST,OMOP4994016,RxNorm Extension
36067521,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4994015,RxNorm Extension
36067520,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4994014,RxNorm Extension
36067519,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4994013,RxNorm Extension
36067518,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] by Mawdsley-Brooks,OMOP4994012,RxNorm Extension
36067517,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4994011,RxNorm Extension
36067516,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4994010,RxNorm Extension
36067515,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4994009,RxNorm Extension
36067514,methylphenidate 10 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Mawdsley-Brooks,OMOP4994008,RxNorm Extension
36067501,methylphenidate 20 MG Extended Release Oral Capsule [Ritalin] by Sandoz,OMOP4993994,RxNorm Extension
36067500,methylphenidate 20 MG Extended Release Oral Capsule [Ritalin] Box of 30 by Sandoz,OMOP4993993,RxNorm Extension
36067499,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] by Pilsco,OMOP4993992,RxNorm Extension
36067498,methylphenidate 20 MG Extended Release Oral Capsule [Equasym] by CST,OMOP4993991,RxNorm Extension
36067497,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4993988,RxNorm Extension
36067496,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4993987,RxNorm Extension
36067494,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4993986,RxNorm Extension
36067493,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] by Mawdsley-Brooks,OMOP4993985,RxNorm Extension
36067492,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4993984,RxNorm Extension
36067491,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4993983,RxNorm Extension
36067490,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4993982,RxNorm Extension
36067489,methylphenidate 20 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Mawdsley-Brooks,OMOP4993981,RxNorm Extension
36067474,methylphenidate 30 MG Extended Release Oral Capsule [Ritalin] by Sandoz,OMOP4993966,RxNorm Extension
36067473,methylphenidate 30 MG Extended Release Oral Capsule [Ritalin] Box of 30 by Sandoz,OMOP4993965,RxNorm Extension
36067472,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] by Pilsco,OMOP4993964,RxNorm Extension
36067471,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] by CST,OMOP4993963,RxNorm Extension
36067470,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] Box of 30 by Pilsco,OMOP4993962,RxNorm Extension
36067467,methylphenidate 30 MG Extended Release Oral Capsule [Equasym] Box of 30 by CST,OMOP4993960,RxNorm Extension
36067466,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4993959,RxNorm Extension
36067465,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4993958,RxNorm Extension
36067464,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4993957,RxNorm Extension
36067463,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] by Mawdsley-Brooks,OMOP4993956,RxNorm Extension
36067462,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4993955,RxNorm Extension
36067461,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4993954,RxNorm Extension
36067460,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4993953,RxNorm Extension
36067459,methylphenidate 30 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Mawdsley-Brooks,OMOP4993952,RxNorm Extension
36067452,methylphenidate 40 MG Extended Release Oral Capsule [Ritalin] by Sandoz,OMOP4993943,RxNorm Extension
36067451,methylphenidate 40 MG Extended Release Oral Capsule [Ritalin] Box of 30 by Sandoz,OMOP4993942,RxNorm Extension
36067450,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4993941,RxNorm Extension
36067449,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4993940,RxNorm Extension
36067446,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4993939,RxNorm Extension
36067445,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] by Mawdsley-Brooks,OMOP4993938,RxNorm Extension
36067444,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4993937,RxNorm Extension
36067443,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4993936,RxNorm Extension
36067442,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4993935,RxNorm Extension
36067441,methylphenidate 40 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Mawdsley-Brooks,OMOP4993934,RxNorm Extension
36067440,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] by Pilsco,OMOP4993933,RxNorm Extension
36067439,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4993932,RxNorm Extension
36067438,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4993931,RxNorm Extension
36067437,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] Box of 30 by Pilsco,OMOP4993930,RxNorm Extension
36067436,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4993929,RxNorm Extension
36067435,methylphenidate 50 MG Extended Release Oral Capsule [Medikinet] Box of 30 by DE,OMOP4993928,RxNorm Extension
36067423,methylphenidate 60 MG Extended Release Oral Capsule [Ritalin] by Sandoz,OMOP4993917,RxNorm Extension
36067422,methylphenidate 60 MG Extended Release Oral Capsule [Ritalin] Box of 30,OMOP4993916,RxNorm Extension
36067421,methylphenidate 60 MG Extended Release Oral Capsule [Ritalin] Box of 30 by Sandoz,OMOP4993915,RxNorm Extension
36067420,methylphenidate 60 MG Extended Release Oral Capsule [Medikinet] by CST,OMOP4993914,RxNorm Extension
36067419,methylphenidate 60 MG Extended Release Oral Capsule [Medikinet] by DE,OMOP4993913,RxNorm Extension
36067418,methylphenidate 60 MG Extended Release Oral Capsule [Medikinet] Box of 30 by CST,OMOP4993912,RxNorm Extension
